enterprise_id,Sector,Enterprise Country Headquarters,Workforce Size,Year,Enterprise IT Budget Estimate,Cloud Service Revenues,Other Service Revenues,Non-Surface Product Revenues,Surface Product Revenues,Office Products Revenues
3982,Financial Services,China,14,2016,14778,5867.451785,475.3555682,0,682.1183227,1700.053519
3983,Financial Services,China,5,2016,0,0,0,0,0,0
3984,Technology and Consulting,China,28,2016,40933,4043.02709,2731.966861,7312.786423,0,3416.421822
3985,Education,China,18,2016,34082,2130.168976,3035.861003,6150.251058,0,2160.368914
3986,Other,China,46,2016,58253,9900.240133,2624.713177,7804.322848,0,5593.765942
3987,Education,China,18,2016,36315,0,1202.120216,5020.334085,2297.297543,2262.516255
3988,Financial Services,China,4,2016,4142,1260.11269,166.8293014,0,255.1024558,503.2839238
3989,Healthcare,India,35,2016,62332,17126.20246,1794.355529,7169.253035,0,4130.929132
3990,Technology and Consulting,China,31,2016,48801,3769.792478,1538.77198,8169.772464,0,3699.284022
3991,Education,China,33,2016,66839,9052.574308,4092.98156,10240.76057,0,3827.999645
3992,Technology and Consulting,India,12,2016,21921,3030.034105,607.1687354,7395.267706,0,1446.30376
3993,Technology and Consulting,South Korea,37,2016,0,0,0,0,0,0
3994,Other,China,13,2016,14338,1784.160157,481.3341013,0,1223.881821,1599.670581
3995,Financial Services,India,47,2016,45811,14050.70492,0,10211.65327,1699.394753,5404.462083
3996,Other,China,15,2016,18179,2659.701493,533.5329341,3873.913043,0,1800
3997,Education,Singapore,23,2016,35964,3154.878878,1145.856064,5900.888428,0,2878.319422
3998,Technology and Consulting,India,184,2016,306341,44434.70693,12284.55686,72624.91728,0,34312.72908
3999,Education,China,41,2016,82000,6263.07146,2728.291051,16997.42516,0,4679.973662
4000,Education,India,9,2016,15424,0,599.2014424,3889.262916,1500.318679,1075.752171
4001,Financial Services,Singapore,26,2016,57561,21111.24702,1517.615179,10990.58455,1564.088025,3198.898895
4002,Education,India,15,2016,22057,0,1168.309199,4299.805581,2026.352488,1885.720131
4003,Technology and Consulting,Singapore,39,2016,49328,4537.617083,3261.540735,9016.477025,0,4829.324789
4004,Education,India,45,2016,72588,10661.03272,0,23612.27486,3565.390815,5344.595847
4005,Technology and Consulting,South Korea,33,2016,49158,3598.328466,1494.56021,0,3044.338746,3932.81053
4006,Education,China,39,2016,69538,5160.407252,3694.966263,23737.66214,0,4841.509892
4007,Healthcare,China,59,2016,0,0,0,0,0,0
4008,Financial Services,China,13,2016,15053,4007.766831,420.1494808,1836.483434,0,1543.034797
4009,Financial Services,China,4,2016,4168,1250.989498,135.1708862,0,140.8292037,499.5266133
4010,Technology and Consulting,India,10,2016,18701,1480.848798,814.7795975,3838.165272,0,1151.232001
4011,Technology and Consulting,India,13,2016,26317,4635.925198,842.7670918,7120.354046,0,1560.31585
4012,Technology and Consulting,China,101,2016,182285,0,7407.688939,39175.35306,13957.82102,18480.75158
4013,Healthcare,China,36,2016,43256,15560.73441,2098.529627,5667.655464,0,4367.904041
4014,Education,India,39,2016,57935,4350.377741,2109.587837,15902.80067,3181.126238,0
4015,Healthcare,China,47,2016,55340,15253.13405,3319.16654,7801.030758,0,5478.508714
4016,Healthcare,Singapore,12,2016,14078,4162.685363,822.4068311,2177.349125,0,1463.513687
4017,Education,China,13,2016,25671,2177.795735,1113.891496,3655.76333,0,1516.930715
4018,Other,Singapore,35,2016,50495,0,3137.696461,5129.264745,1678.06544,4109.240225
4019,Healthcare,Singapore,26,2016,34160,12023.55475,1153.401236,0,1356.131548,3085.378051
4020,Healthcare,India,34,2016,60397,21289.11967,1676.544762,6838.715996,0,4143.580759
4021,Technology and Consulting,South Korea,33,2016,43680,3394.156163,1505.266575,10545.55651,0,4013.881398
4022,Technology and Consulting,China,192,2016,425116,44820.35402,16879.93485,113406.4474,0,34779.73157
4023,Other,China,7,2016,9187,1104.177186,316.7329111,1031.216775,0,808.4322008
4024,Technology and Consulting,India,128,2016,280913,39657.25218,17070.79406,89020.69611,0,23067.52721
4025,Education,India,12,2016,19527,0,558.3795355,3018.004806,1498.705973,1430.595972
4026,Other,China,41,2016,45273,4492.910084,2807.747894,0,2637.182691,4888.542974
4027,Technology and Consulting,South Korea,24,2016,35101,4122.151161,990.2642,7225.328777,0,2863.082613
4028,Technology and Consulting,India,104,2016,260784,32456.96785,9165.698895,56895.2308,0,18530.97796
4029,Technology and Consulting,China,23,2016,34096,5839.287914,959.4173298,6799.265854,0,2823.597576
4030,Other,South Korea,2,2016,2221,145.5129496,92.97275231,412.1250059,0,250.756386
4031,Financial Services,Singapore,33,2016,72155,21819.92498,4285.426622,10550.74424,0,3764.974227
4032,Technology and Consulting,China,28,2016,35713,7990.472467,2046.16954,9313.531979,0,3245.868077
4033,Technology and Consulting,China,48,2016,70561,7624.438423,2351.078715,0,4824.812794,5819.31661
4034,Healthcare,China,40,2016,0,0,0,0,0,0
4035,Financial Services,Singapore,29,2016,57100,20329.35612,1878.564002,0,4501.738398,3383.991377
4036,Education,China,118,2016,282317,0,8466.269837,42025.49338,30393.73739,20931.75352
4037,Education,India,40,2016,66628,0,3283.26971,14649.52763,4634.0329,4947.549354
4038,Healthcare,India,31,2016,49770,16356.2824,3378.905069,6929.986521,2807.487895,0
4039,Other,South Korea,106,2016,148504,10029.44374,4454.081464,30228.16646,0,18661.65944
4040,Other,India,37,2016,48709,3084.419164,1651.33384,8568.248563,0,4336.497528
4041,Other,China,14,2016,15873,1840.681818,1094.459459,2999.62963,0,1680
4042,Technology and Consulting,India,30,2016,44205,8457.393988,2751.592435,10529.89918,0,3740.500544
4043,Healthcare,China,20,2016,24382,6659.222807,995.89873,4492.695026,0,2385.03081
4044,Healthcare,India,387,2016,1097725,333054.7721,37966.39112,211436.5401,0,82403.98477
4045,Education,India,45,2016,82123,4919.594595,2154.142012,12340.67797,0,5400
4046,Healthcare,Singapore,32,2016,44555,11090.28571,1391.25448,0,1571.497976,3840
4047,Technology and Consulting,China,46,2016,64900,9484.729593,2407.558192,0,4873.530771,5577.438148
4048,Other,China,35,2016,40749,3622.267157,1426.343389,7210.602923,0,3997.400713
4049,Technology and Consulting,China,48,2016,84719,7389.27683,3304.683898,11841.87462,0,5486.048078
4050,Other,India,20,2016,28004,2839.93036,1708.86402,3803.793487,0,2290.032905
4051,Technology and Consulting,China,39,2016,64307,5740.292784,4750.215382,11211.34699,0,4799.788284
4052,Education,China,2,2016,4062,368.6790303,138.2935135,1063.911233,0,242.2772231
4053,Technology and Consulting,India,35,2016,82298,7983.818196,2181.482848,0,4353.05944,4114.66924
4054,Education,India,16,2016,0,0,0,0,0,0
4055,Financial Services,Singapore,5,2016,9119,4260.916057,503.8246403,1211.496553,0,623.8621557
4056,Technology and Consulting,China,495,2016,1541266,73002.27805,77591.87409,314087.888,0,100399.5198
4057,Financial Services,China,189,2016,0,0,0,0,0,0
4058,Education,India,5,2016,8270,589.2805426,677.0083856,0,710.8342463,618.8775481
4059,Technology and Consulting,China,101,2016,0,0,0,0,0,0
4060,Technology and Consulting,China,180,2016,396899,59748.83268,15566.08842,86349.62583,0,31602.81183
4061,Technology and Consulting,China,992,2016,0,0,0,0,0,0
4062,Other,India,30,2016,39545,2786.084541,1303.438376,7491.022317,0,3428.361807
4063,Healthcare,China,9,2016,0,0,0,0,0,0
4064,Other,China,194,2016,287145,20326.40221,7686.545801,0,12550.56109,33927.02235
4065,Financial Services,Singapore,49,2016,0,0,0,0,0,0
4066,Healthcare,South Korea,33,2016,39689,12778.11802,3808.707309,5608.038381,0,4128.642929
4067,Other,South Korea,22,2016,27290,2263.658581,886.2379059,3630.835712,0,2523.702421
4068,Education,China,21,2016,38513,4039.46682,3401.888997,11010.82433,4445.222354,2440.14121
4069,Other,China,21,2016,24139,3669.017212,1594.898172,3464.116831,0,2637.208613
4070,Financial Services,South Korea,19,2016,24580,7924.975995,734.9303983,3096.644252,0,2256.879235
4071,Education,China,18,2016,38331,2223.298285,2037.228965,0,3304.472651,2247.097834
4072,Technology and Consulting,India,21,2016,31026,2121.356307,1788.362529,10743.23933,0,2577.167756
4073,Education,China,21,2016,38523,4033.517132,1110.259701,5917.977641,0,2430.767758
4074,Healthcare,China,40,2016,52590,0,2588.481675,9328.301887,3717.293233,4800
4075,Financial Services,China,47,2016,41255,10595.7949,1315.865626,6386.093775,0,5732.683333
4076,Technology and Consulting,China,25,2016,39392,5259.868421,1332.5,0,9750,3000
4077,Other,India,31,2016,39650,0,2240.786992,7814.149977,2035.990718,3628.301941
4078,Technology and Consulting,China,2,2016,2824,388.6664651,109.4864405,500.1808679,0,230.4059812
4079,Financial Services,India,46,2016,45829,14148.19616,2089.450995,0,2294.933361,5366.998788
4080,Technology and Consulting,India,77,2016,199369,21216.35167,6816.321867,54619.83779,0,13906.21556
4081,Healthcare,South Korea,49,2016,60838,0,2181.654337,10821.0259,3752.903403,5877.085246
4082,Technology and Consulting,South Korea,27,2016,42808,4263.564293,1251.893082,0,3794.562515,3370.603803
4083,Healthcare,China,165,2016,236060,54523.54,7717.447906,21887.02289,0,30964.95146
4084,Financial Services,China,34,2016,0,0,0,0,0,0
4085,Education,China,17,2016,30623,2971.028037,0,7393.023256,10254.83871,2040
4086,Technology and Consulting,China,33,2016,47589,3613.949385,4063.946885,8861.542617,0,4033.926467
4087,Technology and Consulting,China,2315,2016,7796064,612060.107,261570.1925,1138977.904,0,659296.5256
4088,Technology and Consulting,India,7,2016,14033,1823.242849,859.0680323,2571.905689,0,836.5127561
4089,Technology and Consulting,South Korea,2328,2016,7445151,654022.071,0,1310124.606,573952.7825,641381.706
4090,Healthcare,South Korea,104,2016,0,0,0,0,0,0
4091,Technology and Consulting,India,29,2016,37762,4406.793358,1096.493785,0,4113.32606,3356.709913
4092,Other,Singapore,29,2016,41800,5241.070566,1372.899866,0,1927.624344,3403.621698
4093,Financial Services,Singapore,369,2016,1047190,265322.1202,0,156086.7849,74609.44526,74854.07141
4094,Technology and Consulting,India,14,2016,27273,2794.107106,905.6596287,7296.763346,0,1745.102783
4095,Technology and Consulting,China,35,2016,53817,4414.861619,1593.719654,11481.77511,0,4031.717493
4096,Technology and Consulting,India,2,2016,3492,276.1702596,163.4820753,596.920546,0,239.4544025
4097,Technology and Consulting,India,22,2016,43596,3143.115815,2281.722122,9076.92727,0,2526.567213
4098,Education,China,36,2016,70532,0,2026.101539,11309.7372,10460.70763,4365.980424
4099,Education,South Korea,37,2016,59950,6237.396038,3221.062117,15360.35712,0,4455.852196
4100,Other,Singapore,30,2016,42462,2448.557464,1237.571583,6168.795547,0,3485.31311
4101,Other,South Korea,11,2016,14954,927.3904656,1347.942421,2273.198398,0,1372.791859
4102,Financial Services,Singapore,41,2016,100238,28281.41375,5326.597878,15263.92795,0,4829.493151
4103,Technology and Consulting,South Korea,10,2016,0,0,0,0,0,0
4104,Technology and Consulting,China,11,2016,17566,0,923.9365689,3071.11517,1150.009983,1310.398779
4105,Technology and Consulting,India,109,2016,240910,20761.55929,21699.65407,64432.21637,0,19635.36773
4106,Technology and Consulting,India,32,2016,45591,3307.612654,4573.357736,0,4982.062226,4030.729548
4107,Healthcare,South Korea,4,2016,4448,1505.290165,230.9217228,801.2353213,0,503.522862
4108,Other,China,10,2016,12066,0,805.6338028,2334.693878,835.0364964,1200
4109,Financial Services,Singapore,29,2016,51069,19644.81481,1907.94964,0,2550.048077,3480
4110,Healthcare,China,25,2016,29501,7251.050675,1014.532939,5777.339878,0,2862.202355
4111,Technology and Consulting,China,34,2016,52361,4022.511883,5265.000615,0,6991.298836,4154.683445
4112,Education,China,3,2016,5865,804.2890123,455.5947721,0,501.8703291,343.4863873
4113,Education,India,36,2016,56626,0,2533.561078,10479.48165,5656.625996,4425.918677
4114,Healthcare,China,8,2016,10657,3344.544375,398.0599158,0,976.0910061,956.3878231
4115,Healthcare,China,4,2016,4699,1456.502738,219.8346282,578.9722942,0,502.7891713
4116,Healthcare,Singapore,39,2016,0,0,0,0,0,0
4117,Technology and Consulting,China,154,2016,309959,28739.6969,0,46378.40615,29426.53702,26343.81798
4118,Other,South Korea,9,2016,0,0,0,0,0,0
4119,Other,China,26,2016,35187,4222.360751,1037.545301,4726.881453,0,3143.605589
4120,Technology and Consulting,China,65,2016,0,0,0,0,0,0
4121,Other,China,130,2016,0,0,0,0,0,0
4122,Technology and Consulting,India,96,2016,0,0,0,0,0,0
4123,Education,China,48,2016,96334,0,5294.712626,17802.47017,10554.96867,5572.264202
4124,Other,China,15,2016,0,0,0,0,0,0
4125,Technology and Consulting,China,31,2016,43718,5378.820514,0,9535.611612,4949.027354,3671.574844
4126,Technology and Consulting,China,46,2016,0,0,0,0,0,0
4127,Other,Singapore,22,2016,30195,2777.21818,1193.961571,3248.147127,0,2721.725704
4128,Other,India,44,2016,57840,5768.983227,1901.728898,0,2607.206996,5268.573905
4129,Technology and Consulting,Singapore,46,2016,61914,11116.66667,2532.911392,15392.30769,0,5520
4130,Technology and Consulting,South Korea,23,2016,34509,4557.448767,0,7911.555332,3250.050738,2779.409883
4131,Technology and Consulting,India,75,2016,148390,26705.37127,4675.761963,0,17438.48107,13294.32054
4132,Education,South Korea,23,2016,35489,3935.56426,1892.317573,0,2470.942269,2775.720192
4133,Healthcare,India,2039,2016,7400258,2193358.74,223649.2807,787784.4042,0,600274.2558
4134,Education,Singapore,15,2016,24987,3243.543668,1439.742898,6717.203208,0,1734.178952
4135,Financial Services,India,37,2016,39316,13532.93027,1205.947205,0,2775.716369,4319.536402
4136,Technology and Consulting,India,28,2016,66911,9917.557552,4225.286097,0,5567.831198,3334.867955
4137,Other,South Korea,41,2016,45588,3866.705492,2013.941896,0,1672.188008,5014.317729
4138,Technology and Consulting,China,176,2016,368029,24266.40412,13267.75737,74502.67526,0,32466.09183
4139,Financial Services,India,77,2016,100860,29950.4234,7289.547312,0,7872.134252,13423.65654
4140,Education,China,7,2016,12937,2335.827925,551.6970949,0,841.6242216,867.2616293
4141,Education,China,28,2016,54183,4563.182748,3056.306642,10129.78962,0,3267.498833
4142,Technology and Consulting,India,51,2016,80031,20554.0935,3174.02973,14082.56747,0,8932.662757
4143,Technology and Consulting,India,26,2016,33958,6556.082507,1551.439061,6683.760564,0,3121.708383
4144,Education,China,2,2016,0,0,0,0,0,0
4145,Healthcare,China,140,2016,188882,48366.36907,13431.84035,32742.20833,0,25436.02053
4146,Technology and Consulting,India,13,2016,28180,1668.777971,1397.659734,5453.987918,0,1593.777167
4147,Financial Services,Singapore,11,2016,25577,9408.415948,900.2806701,4038.057984,0,1313.658621
4148,Technology and Consulting,India,28,2016,0,0,0,0,0,0
4149,Technology and Consulting,China,29,2016,44846,5946.145424,3382.809213,7694.240333,0,3356.788989
4150,Healthcare,China,27,2016,34461,12776.4,1209.886364,5603.684211,0,3240
4151,Financial Services,India,78,2016,104145,37970.4,7655.322581,0,3174.782609,14040
4152,Education,China,24,2016,45484,5621.052632,1252.785924,0,9286.956522,2880
4153,Other,China,25,2016,30939,2128.623188,1562.5,0,1498.72449,3000
4154,Other,China,40,2016,0,0,0,0,0,0
4155,Other,Singapore,337,2016,0,0,0,0,0,0
4156,Technology and Consulting,South Korea,27,2016,40747,2750.506819,1187.162947,10862.87781,0,3307.87577
4157,Technology and Consulting,China,103,2016,221536,19585.26833,8323.065961,58740.97599,0,18508.98536
4158,Technology and Consulting,China,19,2016,29492,4529.685084,1699.592522,0,2481.846714,2388.449729
4159,Other,South Korea,43,2016,50240,7014.549546,1503.8502,9991.649102,0,4936.290988
4160,Healthcare,South Korea,59,2016,84628,28560.37037,4590.059524,23367.57576,0,10620
4161,Other,China,18,2016,21982,1673.731343,1156.082474,6796.363636,0,2160
4162,Technology and Consulting,India,169,2016,428673,0,13430.00697,124546.2465,26120.45026,29660.29612
4163,Technology and Consulting,China,262,2016,0,0,0,0,0,0
4164,Healthcare,Singapore,28,2016,32343,12488.28441,2471.577137,3856.747283,0,3251.74916
4165,Education,China,7,2016,15032,3179.644734,485.6537286,0,1343.511635,871.1274123
4166,Healthcare,South Korea,9,2016,0,0,0,0,0,0
4167,Financial Services,India,39,2016,39513,11271.91953,1255.335418,6095.810056,2306.089587,4601.713349
4168,Technology and Consulting,South Korea,43,2016,73667,6310.648148,3042.633929,18420.27027,0,5160
4169,Healthcare,China,17,2016,21598,5016.984755,725.7919924,2955.573231,0,2015.494268
4170,Financial Services,China,13,2016,12594,4444.104712,738.8746083,1441.017865,0,1507.879134
4171,Other,Singapore,109,2016,154663,12583.46438,11264.1826,0,11530.64361,20341.16964
4172,Healthcare,India,46,2016,0,0,0,0,0,0
4173,Education,China,7,2016,14076,1761.424394,0,2712.130925,1312.340844,816.7984601
4174,Financial Services,India,850,2016,0,0,0,0,0,0
4175,Other,China,196,2016,300168,22623.6315,15035.47632,48642.93922,0,36046.96955
4176,Education,China,40,2016,85588,6696.906231,3333.326218,0,6252.188569,4652.384457
4177,Other,India,1266,2016,2867604,0,83918.53424,556702.5867,93597.32314,381776.5793
4178,Financial Services,South Korea,28,2016,32141,11317.47735,1472.526895,4618.208214,0,3522.183813
4179,Other,South Korea,18,2016,21886,1410.640038,1333.934231,2710.742891,0,2125.235097
